caseID;earliness;avg_alarms;avg_true_alarms
1277;0,90302;0,17000;0,79000
1278;0,89635;0,18000;0,79000
1279;0,88988;0,19000;0,79000
1280;0,88988;0,19000;0,80000
1281;0,88988;0,19000;0,80000
1282;0,88988;0,19000;0,80000
1283;0,88988;0,19000;0,79000
1284;0,88283;0,20000;0,79000
1285;0,88283;0,20000;0,80000
1286;0,88283;0,20000;0,80000
1287;0,88828;0,19000;0,80000
1288;0,88828;0,19000;0,80000
1289;0,88828;0,19000;0,79000
1290;0,88828;0,19000;0,79000
1291;0,88828;0,19000;0,79000
1292;0,88828;0,19000;0,79000
1293;0,89066;0,18000;0,79000
1294;0,88399;0,19000;0,79000
1295;0,88399;0,19000;0,80000
1296;0,88399;0,19000;0,80000
1297;0,88399;0,19000;0,79000
1298;0,88399;0,19000;0,78000
1299;0,88399;0,19000;0,78000
1300;0,88399;0,19000;0,78000
1301;0,88399;0,19000;0,78000
1302;0,88282;0,20000;0,78000
1303;0,88139;0,21000;0,79000
1304;0,88139;0,21000;0,78000
1305;0,87198;0,22000;0,78000
1306;0,87198;0,22000;0,78000
1307;0,87198;0,22000;0,77000
1308;0,87198;0,22000;0,77000
1309;0,87198;0,22000;0,78000
1310;0,87198;0,22000;0,78000
1311;0,86531;0,23000;0,79000
1312;0,86531;0,23000;0,79000
1313;0,86531;0,23000;0,79000
1314;0,86531;0,23000;0,79000
1315;0,86531;0,23000;0,80000
