caseID;earliness;avg_alarms;avg_true_alarms
9703;0,98506;0,49000;0,80000
9704;0,98500;0,49000;0,81000
9705;0,98476;0,50000;0,80000
9706;0,98521;0,49000;0,80000
9707;0,98581;0,49000;0,81000
9708;0,98544;0,50000;0,81000
9709;0,98544;0,50000;0,81000
9710;0,98520;0,51000;0,81000
9711;0,98515;0,51000;0,81000
9712;0,98275;0,52000;0,81000
9713;0,98255;0,53000;0,81000
9714;0,98231;0,54000;0,81000
9715;0,98231;0,54000;0,80000
9716;0,98196;0,55000;0,80000
9717;0,98250;0,55000;0,80000
9718;0,98222;0,56000;0,79000
9719;0,98245;0,55000;0,79000
9720;0,98209;0,56000;0,79000
9721;0,98209;0,56000;0,79000
9722;0,98208;0,56000;0,80000
9723;0,98249;0,55000;0,80000
9724;0,98222;0,56000;0,80000
9725;0,98241;0,56000;0,80000
9726;0,98239;0,56000;0,81000
9727;0,98256;0,55000;0,81000
9728;0,98285;0,54000;0,81000
9729;0,98290;0,54000;0,81000
9730;0,98276;0,54000;0,82000
9731;0,98276;0,54000;0,82000
9732;0,98251;0,55000;0,83000
9733;0,98289;0,54000;0,84000
9734;0,98246;0,55000;0,85000
9735;0,98272;0,54000;0,85000
9736;0,98272;0,54000;0,85000
9737;0,98272;0,54000;0,85000
9738;0,98289;0,53000;0,85000
9739;0,98289;0,53000;0,85000
9740;0,98272;0,53000;0,85000
9741;0,98272;0,53000;0,85000
9742;0,98252;0,54000;0,85000
9743;0,98223;0,55000;0,84000
9744;0,98242;0,54000;0,84000
9745;0,98264;0,53000;0,84000
9746;0,98258;0,53000;0,85000
9747;0,98225;0,54000;0,84000
9748;0,98225;0,54000;0,85000
9749;0,98185;0,55000;0,86000
9750;0,98139;0,56000;0,86000
9751;0,98115;0,57000;0,85000
9752;0,98145;0,56000;0,86000
9753;0,98145;0,56000;0,86000
9754;0,98156;0,56000;0,86000
9755;0,98185;0,55000;0,86000
9756;0,98161;0,56000;0,86000
9757;0,98161;0,56000;0,86000
9758;0,98180;0,55000;0,87000
9759;0,98156;0,55000;0,86000
9760;0,98180;0,54000;0,86000
9761;0,98198;0,54000;0,86000
9762;0,98173;0,55000;0,86000
9763;0,98204;0,54000;0,86000
9764;0,98185;0,55000;0,85000
9765;0,98166;0,56000;0,85000
9766;0,98135;0,56000;0,85000
9767;0,98073;0,57000;0,85000
9768;0,98096;0,56000;0,85000
9769;0,98096;0,56000;0,85000
9770;0,97879;0,57000;0,84000
9771;0,97854;0,57000;0,84000
9772;0,97854;0,57000;0,84000
9773;0,97853;0,57000;0,84000
9774;0,97838;0,58000;0,84000
9775;0,97856;0,58000;0,84000
9776;0,97856;0,58000;0,84000
9777;0,97830;0,59000;0,84000
9778;0,97872;0,58000;0,85000
9779;0,97872;0,58000;0,85000
9780;0,97872;0,58000;0,85000
9781;0,97892;0,58000;0,85000
9782;0,97892;0,58000;0,85000
9783;0,97866;0,58000;0,84000
9784;0,97871;0,58000;0,85000
9785;0,97871;0,58000;0,85000
9786;0,97871;0,58000;0,85000
9787;0,97871;0,58000;0,85000
9788;0,97866;0,58000;0,84000
9789;0,97866;0,58000;0,85000
9790;0,97885;0,58000;0,85000
9791;0,97906;0,57000;0,85000
9792;0,97864;0,58000;0,85000
9793;0,97864;0,58000;0,85000
9794;0,97864;0,58000;0,85000
9795;0,97868;0,58000;0,85000
9796;0,97868;0,58000;0,84000
9797;0,97898;0,57000;0,84000
9798;0,97915;0,57000;0,84000
9799;0,97924;0,57000;0,84000
9800;0,97928;0,57000;0,84000
9801;0,97928;0,57000;0,84000
9802;0,97922;0,57000;0,85000
9803;0,97943;0,56000;0,85000
9804;0,97972;0,55000;0,85000
9805;0,97956;0,55000;0,86000
9806;0,97956;0,55000;0,86000
9807;0,97961;0,55000;0,86000
9808;0,97998;0,54000;0,86000
9809;0,97998;0,54000;0,86000
9810;0,97983;0,54000;0,86000
9811;0,98004;0,53000;0,86000
9812;0,98223;0,53000;0,86000
9813;0,98243;0,52000;0,86000
9814;0,98267;0,51000;0,86000
9815;0,98267;0,51000;0,86000
9816;0,98265;0,51000;0,86000
9817;0,98280;0,50000;0,86000
9818;0,98308;0,49000;0,87000
9819;0,98287;0,50000;0,87000
9820;0,98323;0,49000;0,87000
9821;0,98294;0,50000;0,87000
9822;0,98315;0,49000;0,87000
9823;0,98292;0,50000;0,87000
9824;0,98319;0,49000;0,87000
9825;0,98295;0,49000;0,86000
9826;0,98292;0,49000;0,86000
9827;0,98270;0,50000;0,86000
9828;0,98224;0,51000;0,86000
9829;0,98191;0,51000;0,85000
9830;0,98218;0,50000;0,85000
9831;0,98218;0,50000;0,85000
9832;0,98223;0,50000;0,85000
9833;0,98206;0,51000;0,85000
9834;0,98231;0,51000;0,85000
9835;0,98186;0,52000;0,85000
9836;0,98186;0,52000;0,85000
9837;0,98166;0,53000;0,84000
9838;0,98139;0,54000;0,84000
9839;0,98113;0,55000;0,84000
9840;0,98155;0,54000;0,84000
9841;0,98124;0,55000;0,83000
9842;0,98082;0,55000;0,82000
9843;0,98071;0,55000;0,83000
9844;0,98071;0,55000;0,83000
9845;0,98043;0,56000;0,83000
9846;0,98082;0,55000;0,83000
9847;0,98100;0,55000;0,84000
9848;0,98055;0,56000;0,84000
9849;0,98095;0,55000;0,84000
9850;0,98122;0,55000;0,84000
9851;0,98121;0,55000;0,84000
9852;0,98094;0,56000;0,83000
9853;0,98079;0,57000;0,82000
9854;0,98096;0,56000;0,82000
9855;0,98096;0,56000;0,82000
9856;0,98091;0,56000;0,82000
9857;0,98071;0,57000;0,82000
9858;0,98057;0,58000;0,81000
9859;0,98120;0,57000;0,82000
9860;0,98099;0,58000;0,82000
9861;0,98127;0,57000;0,82000
9862;0,98124;0,57000;0,82000
9863;0,98097;0,58000;0,82000
9864;0,98116;0,57000;0,83000
9865;0,98134;0,56000;0,83000
9866;0,98180;0,55000;0,83000
9867;0,98229;0,55000;0,83000
9868;0,98229;0,55000;0,83000
9869;0,98229;0,55000;0,83000
9870;0,98445;0,54000;0,84000
9871;0,98457;0,54000;0,84000
9872;0,98419;0,55000;0,84000
9873;0,98404;0,55000;0,84000
9874;0,98400;0,55000;0,84000
9875;0,98416;0,54000;0,85000
9876;0,98416;0,54000;0,85000
