n;mae
1630;0,171823423
1631;0,175115393
1632;0,170263472
1633;0,170006204
1634;0,168274804
1635;0,170281685
1636;0,169663148
1637;0,170119664
1638;0,172697362
1639;0,170384921
1640;0,172453865
1641;0,172439673
1642;0,171304265
1643;0,17331419
1644;0,173598886
1645;0,171337922
1646;0,172430911
1647;0,169834491
1648;0,162147108
1649;0,157187482
1650;0,158757974
1651;0,158658802
1652;0,158091461
1653;0,154722584
1654;0,154843089
1655;0,155231826
1656;0,155197962
1657;0,156592364
1658;0,156452213
1659;0,158219437
1660;0,15871213
1661;0,157954408
1662;0,156660599
1663;0,156496659
1664;0,154028101
1665;0,152322524
1666;0,156194713
1667;0,155506249
1668;0,1521993
1669;0,151980045
1670;0,149962035
1671;0,150565714
1672;0,145628133
1673;0,141237068
1674;0,142018482
1675;0,145357594
1676;0,149542942
1677;0,147698566
1678;0,15155441
1679;0,155892325
1680;0,153332442
1681;0,157130112
1682;0,15799632
1683;0,157179717
1684;0,161141778
1685;0,15990924
1686;0,160275688
1687;0,158792352
1688;0,158785829
1689;0,156295381
1690;0,154737693
1691;0,152189818
1692;0,152221035
1693;0,151627334
1694;0,148396424
1695;0,148464825
1696;0,148794877
1697;0,150043274
1698;0,148549506
1699;0,148587568
1700;0,152448272
1701;0,150524506
1702;0,152400635
1703;0,152352766
1704;0,152361314
1705;0,148918361
1706;0,148975656
1707;0,152194606
1708;0,152657902
1709;0,148217075
1710;0,150517774
1711;0,152026647
1712;0,151984314
1713;0,152045022
1714;0,150738614
1715;0,146938614
1716;0,145275827
1717;0,143088514
1718;0,140272673
1719;0,140999074
1720;0,137921534
1721;0,137919011
1722;0,137866946
1723;0,13520803
1724;0,13913858
1725;0,139482412
1726;0,137489397
1727;0,139487334
1728;0,135569286
1729;0,13491523
1730;0,129324738
1731;0,127425634
1732;0,13049517
1733;0,129887343
1734;0,133347769
1735;0,131320424
1736;0,134232464
1737;0,136402652
1738;0,134382915
1739;0,138554214
1740;0,136650181
1741;0,139605595
1742;0,140828486
1743;0,137591078
1744;0,139983142
1745;0,140985981
1746;0,143528882
1747;0,143477798
1748;0,146846128
1749;0,148544641
1750;0,148404164
1751;0,148768172
1752;0,148828055
1753;0,148155324
