n;mae
985;0,132405392
986;0,135255711
987;0,13524261
988;0,132486114
989;0,133050932
990;0,13295143
991;0,133626978
992;0,132931739
993;0,132812205
994;0,128926265
995;0,129431918
996;0,129950255
997;0,129960571
998;0,132961969
999;0,132327074
1000;0,132332221
1001;0,131669365
1002;0,132356937
1003;0,124906407
1004;0,124808887
1005;0,118498935
1006;0,11788617
1007;0,116570525
1008;0,106831191
1009;0,107357051
1010;0,108049897
1011;0,103939985
1012;0,10608024
1013;0,107761404
1014;0,109101677
1015;0,108471364
1016;0,102472242
1017;0,102510684
1018;0,107769082
1019;0,110182316
1020;0,110698439
1021;0,115850998
1022;0,115849014
1023;0,122018909
1024;0,113538309
1025;0,114346246
1026;0,121627377
1027;0,12095612
1028;0,12817721
1029;0,133414581
1030;0,128891976
1031;0,129983145
1032;0,131674307
1033;0,129793914
1034;0,130726697
1035;0,130232025
1036;0,13105753
1037;0,136307266
1038;0,140519844
1039;0,13991857
1040;0,139921177
1041;0,1340556
1042;0,134048713
1043;0,134670329
1044;0,129753742
1045;0,129020388
1046;0,129012068
1047;0,128525269
1048;0,132263536
1049;0,128396298
1050;0,127788671
1051;0,127540315
1052;0,126881677
1053;0,127397102
1054;0,132835982
1055;0,13347429
1056;0,133065898
1057;0,127546028
1058;0,128307879
1059;0,128591372
1060;0,129248988
1061;0,129986056
1062;0,129978042
1063;0,127347934
1064;0,127342789
1065;0,127387533
1066;0,12665335
1067;0,126650168
1068;0,126651344
1069;0,126766148
1070;0,132994507
1071;0,134431126
1072;0,134457751
1073;0,13197278
1074;0,129369606
1075;0,129346896
1076;0,129354568
1077;0,129895429
1078;0,125292065
1079;0,125449298
1080;0,124776494
1081;0,123567138
1082;0,12425582
1083;0,124249178
1084;0,124219458
1085;0,124242082
1086;0,121413849
1087;0,120708185
1088;0,12003894
1089;0,119477971
1090;0,119010167
1091;0,121462313
1092;0,121478075
1093;0,120846837
1094;0,125447268
1095;0,124900232
1096;0,124358041
1097;0,124869581
1098;0,120378963
1099;0,121000911
1100;0,121062163
1101;0,121065717
1102;0,120373337
1103;0,120928287
1104;0,120831896
1105;0,121435123
1106;0,121418447
1107;0,122537164
1108;0,123179137
1109;0,122649118
1110;0,126763141
1111;0,126919283
1112;0,126825505
1113;0,121036261
1114;0,120795706
1115;0,120808092
1116;0,120633043
1117;0,119992515
1118;0,114686807
1119;0,112270826
1120;0,111761841
1121;0,106011032
1122;0,106760098
1123;0,100599492
1124;0,100591984
1125;0,100528754
1126;0,09317696
1127;0,094208439
1128;0,08638428
1129;0,081648206
1130;0,082268792
1131;0,081763135
1132;0,079502297
1133;0,079518716
1134;0,08150908
1135;0,082156435
1136;0,083471279
1137;0,078826577
1138;0,074597087
1139;0,075153501
1140;0,075147077
1141;0,074441211
1142;0,074455232
1143;0,073866277
1144;0,073205817
1145;0,073197249
1146;0,073211102
1147;0,075970579
1148;0,071634331
1149;0,071621674
1150;0,07161543
1151;0,072334068
1152;0,072288106
1153;0,072383689
1154;0,066946141
1155;0,067072737
1156;0,067026779
1157;0,066367676
1158;0,066044971
1159;0,065107474
1160;0,064477068
1161;0,063732398
1162;0,063749094
1163;0,063798282
1164;0,063816097
1165;0,064324559
1166;0,068160938
1167;0,076602452
1168;0,076593059
1169;0,076644707
1170;0,070425066
1171;0,068972244
1172;0,068373296
1173;0,072563154
1174;0,072569919
1175;0,07259332
1176;0,073195755
1177;0,073593961
1178;0,07373601
1179;0,073973821
1180;0,075681474
1181;0,075695366
1182;0,075024654
1183;0,075025466
1184;0,075030024
1185;0,075006834
1186;0,074995902
1187;0,074998709
1188;0,075508038
1189;0,076126696
1190;0,076098834
1191;0,073746014
1192;0,073724101
1193;0,07567155
1194;0,070983865
1195;0,071013242
1196;0,07051374
1197;0,070694129
1198;0,072733412
1199;0,072146525
1200;0,075896229
1201;0,076612724
1202;0,077530447
1203;0,083018613
1204;0,082993202
1205;0,086411821
1206;0,087338441
1207;0,086231019
1208;0,085826071
1209;0,086356064
1210;0,081668297
1211;0,081556341
1212;0,081982449
1213;0,08198969
1214;0,081534569
1215;0,082108913
1216;0,082594133
1217;0,082597453
1218;0,082462095
1219;0,085722425
1220;0,08576209
1221;0,09075111
1222;0,090619187
1223;0,091318196
1224;0,091996897
1225;0,095461726
1226;0,095478017
1227;0,095082636
1228;0,095084069
1229;0,094544524
1230;0,093871477
1231;0,099474191
1232;0,100214395
1233;0,100198509
1234;0,097893171
1235;0,097706978
1236;0,0955679
1237;0,095510095
1238;0,095553721
1239;0,094998849
1240;0,094999821
1241;0,095569591
1242;0,096612289
1243;0,096588251
1244;0,096588866
1245;0,096579411
1246;0,096568453
1247;0,095767958
1248;0,096186581
1249;0,098391021
1250;0,098473099
1251;0,104257636
1252;0,1049178
1253;0,104991429
1254;0,105774531
1255;0,105011534
1256;0,105622677
1257;0,105638211
1258;0,105203245
1259;0,109383572
1260;0,109932069
1261;0,109957895
1262;0,110479221
1263;0,116468113
1264;0,117131983
1265;0,120049944
1266;0,120413709
1267;0,112705252
1268;0,118883586
1269;0,118375318
1270;0,120228972
1271;0,120223336
1272;0,120209001
1273;0,116063187
1274;0,116068261
1275;0,116667181
1276;0,122847427
1277;0,12317303
1278;0,122352411
1279;0,121489384
1280;0,121703265
1281;0,121693405
1282;0,123325918
1283;0,123328052
1284;0,123324245
1285;0,123328143
1286;0,129723133
1287;0,130506995
1288;0,131744128
1289;0,133164474
1290;0,133849325
1291;0,139527873
1292;0,140201442
1293;0,140678466
1294;0,147040291
1295;0,15342788
1296;0,154085066
1297;0,153386832
1298;0,1572513
1299;0,157819763
1300;0,154646948
1301;0,15393451
1302;0,153015992
1303;0,148981716
1304;0,148503701
1305;0,144481564
1306;0,143553523
1307;0,147629298
1308;0,148098561
1309;0,150832926
1310;0,151164447
1311;0,150558755
1312;0,148097604
1313;0,14870906
