n;mae;;;;
15025;0,719899916;;;;
15026;0,714366809;;;;
15027;0,708833702;;;;
15028;0,703392743;;;;
15029;0,697951784;;;;
15030;0,700810381;;;;
15031;0,705823628;;;;
15032;0,697169504;;;;
15033;0,688693332;;;;
15034;0,68209917;;;;
15035;0,675676495;;;;
15036;0,668913092;;;;
15037;0,664661529;;;;
15038;0,661029963;;;;
15039;0,654266559;;;;
15040;0,647364952;;;;
15041;0,644949628;;;;
15042;0,638076143;;;;
15043;0,638866142;;;;
15044;0,634369569;;;;
15045;0,639083119;;;;
15046;0,641358612;;;;
15047;0,638627159;;;;
15048;0,636482175;;;;
15049;0,634593372;;;;
15050;0,629547845;;;;
15051;0,62681304;;;;
15052;0,626635968;;;;
15053;0,626458897;;;;
15054;0,626073826;;;;
15055;0,629260634;;;;
15056;0,62381185;;;;
15057;0,630836231;;;;
15058;0,629175263;;;;
15059;0,624021077;;;;
15060;0,627272389;;;;
15061;0,621965949;;;;
15062;0,621274031;;;;
15063;0,620944705;;;;
15064;0,61612992;;;;
15065;0,615800595;;;;
15066;0,616143792;;;;
15067;0,608151784;;;;
15068;0,608842998;;;;
15069;0,60791975;;;;
15070;0,608365457;;;;
15071;0,606630534;;;;
15072;0,603933719;;;;
15073;0,61210535;;;;
15074;0,609002959;;;;
15075;0,617441821;;;;
15076;0,609465523;;;;
15077;0,609248669;;;;
15078;0,607471148;;;;
15079;0,605258567;;;;
15080;0,604161313;;;;
15081;0,598994556;;;;
15082;0,597178755;;;;
15083;0,595362955;;;;
15084;0,59626076;;;;
15085;0,590751301;;;;
15086;0,585265476;;;;
15087;0,58452738;;;;
15088;0,577976555;;;;
15089;0,578790404;;;;
15090;0,576238968;;;;
15091;0,570729509;;;;
15092;0,57699616;;;;
15093;0,570833015;;;;
15094;0,567694555;;;;
15095;0,563977955;;;;
15096;0,559873675;;;;
15097;0,559781275;;;;
15098;0,560692602;;;;
15099;0,56737037;;;;
15100;0,569132361;;;;
15101;0,563260376;;;;
15102;0,571597962;;;;
15103;0,571180318;;;;
15104;0,56966678;;;;
15105;0,559978722;;;;
15106;0,560412274;;;;
15107;0,55990196;;;;
15108;0,559418448;;;;
15109;0,559925633;;;;
15110;0,560937849;;;;
15111;0,561219847;;;;
15112;0,561727032;;;;
15113;0,560287127;;;;
15114;0,560545565;;;;
15115;0,55867364;;;;
15116;0,557548999;;;;
15117;0,557807438;;;;
15118;0,550677629;;;;
15119;0,556093532;;;;
15120;0,562638158;;;;
15121;0,56214821;;;;
15122;0,56306793;;;;
15123;0,568647173;;;;
15124;0,574226416;;;;
15125;0,579805658;;;;
15126;0,585384901;;;;
15127;0,590964144;;;;
15128;0,596543387;;;;
15129;0,602122629;;;;
15130;0,607701872;;;;
15131;0,61124048;;;;
15132;0,618646654;;;;
15133;0,626568435;;;;
15134;0,631984338;;;;
15135;0,63224358;;;;
15136;0,632502822;;;;
15137;0,63585559;;;;
15138;0,638754239;;;;
15139;0,637660634;;;;
15140;0,635908536;;;;
15141;0,630983581;;;;
15142;0,632628549;;;;
15143;0,639554894;;;;
15144;0,642255774;;;;
15145;0,639434577;;;;
15146;0,64644908;;;;
15147;0,649074241;;;;
15148;0,65204933;;;;
15149;0,654726657;;;;
15150;0,660457564;;;;
15151;0,654726657;;;;
15152;0,654523484;;;;
15153;0,654412459;;;;
15154;0,654607604;;;;
15155;0,659473693;;;;
15156;0,664339782;;;;
15157;0,658524466;;;;
15158;0,659897337;;;;
15159;0,664763426;;;;
15160;0,663771706;;;;
15161;0,661962941;;;;
15162;0,656765784;;;;
15163;0,656654759;;;;
15164;0,661520848;;;;
15165;0,661317675;;;;
15166;0,66095377;;;;
15167;0,662032611;;;;
15168;0,661306621;;;;
15169;0,661195596;;;;
15170;0,661084571;;;;
15171;0,658423738;;;;
15172;0,659764815;;;;
15173;0,655558246;;;;
15174;0,653859305;;;;
15175;0,654422476;;;;
15176;0,657527569;;;;
15177;0,657195822;;;;
15178;0,650724288;;;;
15179;0,644727212;;;;
15180;0,638256918;;;;
15181;0,639099724;;;;
15182;0,636591574;;;;
15183;0,631691644;;;;
15184;0,629970754;;;;
15185;0,629344376;;;;
15186;0,627759027;;;;
15187;0,627568009;;;;
15188;0,624785457;;;;
15189;0,61834635;;;;
15190;0,619496339;;;;
15191;0,61791099;;;;
15192;0,612998381;;;;
15193;0,61784312;;;;
15194;0,619201183;;;;
15195;0,619713622;;;;
15196;0,618415316;;;;
15197;0,624037027;;;;
15198;0,619124418;;;;
15199;0,617353066;;;;
15200;0,623263317;;;;
15201;0,621389427;;;;
15202;0,620967935;;;;
15203;0,613281317;;;;
15204;0,60704898;;;;
15205;0,607958926;;;;
15206;0,607563639;;;;
15207;0,607343467;;;;
15208;0,599312352;;;;
15209;0,596811938;;;;
15210;0,588337638;;;;
15211;0,586635377;;;;
15212;0,582579014;;;;
15213;0,580469741;;;;
15214;0,576588492;;;;
15215;0,574479219;;;;
15216;0,569425178;;;;
15217;0,565543929;;;;
15218;0,56847872;;;;
15219;0,563140013;;;;
15220;0,558831179;;;;
15221;0,563776796;;;;
15222;0,567312745;;;;
15223;0,561343055;;;;
15224;0,554690102;;;;
15225;0,548720412;;;;
15226;0,542750722;;;;
15227;0,536781033;;;;
15228;0,535657459;;;;
15229;0,527750056;;;;
15230;0,526626482;;;;
15231;0,520268746;;;;
15232;0,519308512;;;;
15233;0,519475102;;;;
15234;0,513613126;;;;
15235;0,517978795;;;;
15236;0,522344463;;;;
15237;0,521211572;;;;
15238;0,515052402;;;;
15239;0,513953263;;;;
15240;0,516531849;;;;
15241;0,517935214;;;;
15242;0,516191602;;;;
15243;0,50681074;;;;
15244;0,499250309;;;;
15245;0,505576258;;;;
15246;0,497733997;;;;
15247;0,491833684;;;;
15248;0,48961539;;;;
15249;0,487694858;;;;
15250;0,485871974;;;;
15251;0,487580704;;;;
15252;0,4814621;;;;
15253;0,475266708;;;;
15254;0,474405482;;;;
15255;0,475406327;;;;
15256;0,467348865;;;;
15257;0,474423187;;;;
15258;0,474440891;;;;
15259;0,474382919;;;;
15260;0,481177452;;;;
15261;0,488280559;;;;
15262;0,49464919;;;;
15263;0,495077443;;;;
15264;0,49501947;;;;
15265;0,49553987;;;;
15266;0,496121072;;;;
15267;0,501332724;;;;
15268;0,499579906;;;;
15269;0,497827089;;;;
15270;0,495324648;;;;
15271;0,497183188;;;;
15272;0,49600171;;;;
15273;0,49786025;;;;
15274;0,499718791;;;;
15275;0,497210963;;;;
15276;0,499819126;;;;
15277;0,498104685;;;;
15278;0,504637953;;;;
15279;0,510696762;;;;
15280;0,510012966;;;;
15281;0,514389125;;;;
15282;0,518326597;;;;
15283;0,51963625;;;;
15284;0,518906489;;;;
15285;0,51963625;;;;
15286;0,520019433;;;;
15287;0,51963627;;;;
15288;0,522522206;;;;
15289;0,524637693;;;;
15290;0,527083024;;;;
15291;0,525902853;;;;
15292;0,530529055;;;;
15293;0,532127779;;;;
15294;0,539440028;;;;
15295;0,544066231;;;;
15296;0,550890858;;;;
15297;0,550795469;;;;
15298;0,555421671;;;;
15299;0,556906616;;;;
15300;0,556522686;;;;
15301;0,563922897;;;;
15302;0,563538968;;;;
15303;0,570939179;;;;
15304;0,570270252;;;;
15305;0,572982358;;;;
15306;0,57308674;;;;
15307;0,566443754;;;;
15308;0,568421027;;;;
15309;0,567163157;;;;
15310;0,574706418;;;;
15311;0,570431712;;;;
15312;0,572726865;;;;
15313;0,571966799;;;;
15314;0,56703081;;;;
15315;0,564929676;;;;
15316;0,562094698;;;;
15317;0,557801535;;;;
15318;0,561682783;;;;
15319;0,567722628;;;;
15320;0,571603877;;;;
15321;0,573265248;;;;
15322;0,566011993;;;;
15323;0,56673347;;;;
15324;0,573924221;;;;
15325;0,571410683;;;;
15326;0,573933996;;;;
15327;0,57645731;;;;
15328;0,578707459;;;;
15329;0,578339398;;;;
15330;0,57883911;;;;
15331;0,576436005;;;;
15332;0,569383189;;;;
15333;0,561016266;;;;
15334;0,560482728;;;;
15335;0,562305477;;;;
15336;0,560691818;;;;
15337;0,562941968;;;;
15338;0,56530307;;;;
15339;0,572246827;;;;
15340;0,578409626;;;;
15341;0,576289533;;;;
15342;0,583094861;;;;
15343;0,591214696;;;;
15344;0,600375897;;;;
15345;0,601172795;;;;
15346;0,608548268;;;;
15347;0,613363462;;;;
15348;0,614881882;;;;
15349;0,607661577;;;;
15350;0,609627243;;;;
15351;0,615747801;;;;
15352;0,621866405;;;;
15353;0,62796965;;;;
15354;0,628738728;;;;
15355;0,620773414;;;;
15356;0,628738728;;;;
15357;0,629728624;;;;
15358;0,629618772;;;;
15359;0,630684344;;;;
15360;0,622691003;;;;
15361;0,62226275;;;;
15362;0,622842098;;;;
15363;0,622413845;;;;
15364;0,617028712;;;;
15365;0,616998288;;;;
15366;0,611940063;;;;
15367;0,6096355;;;;
15368;0,607605262;;;;
15369;0,60104607;;;;
15370;0,5952365;;;;
15371;0,592295835;;;;
15372;0,590740894;;;;
15373;0,589185954;;;;
15374;0,587631014;;;;
15375;0,585326451;;;;
15376;0,583021888;;;;
15377;0,576710504;;;;
15378;0,578890239;;;;
15379;0,581650641;;;;
15380;0,581898449;;;;
15381;0,579563441;;;;
15382;0,572141286;;;;
15383;0,569258349;;;;
15384;0,570906636;;;;
15385;0,576384517;;;;
15386;0,583573524;;;;
15387;0,584321816;;;;
15388;0,590799196;;;;
15389;0,594891352;;;;
15390;0,598653664;;;;
15391;0,607000449;;;;
15392;0,608054891;;;;
15393;0,607804512;;;;
15394;0,607285065;;;;
15395;0,608339507;;;;
15396;0,608308371;;;;
15397;0,608277235;;;;
15398;0,60017959;;;;
15399;0,592074188;;;;
15400;0,5915916;;;;
15401;0,592644456;;;;
15402;0,592718993;;;;
15403;0,592072262;;;;
15404;0,600866878;;;;
15405;0,605554983;;;;
15406;0,605526018;;;;
15407;0,611785074;;;;
15408;0,617208012;;;;
15409;0,612139111;;;;
15410;0,613322621;;;;
15411;0,619777247;;;;
15412;0,614236816;;;;
15413;0,619524598;;;;
15414;0,619574296;;;;
15415;0,624855541;;;;
15416;0,633068115;;;;
15417;0,640541389;;;;
15418;0,632071493;;;;
15419;0,631495501;;;;
15420;0,631923087;;;;
15421;0,631385289;;;;
15422;0,639598778;;;;
15423;0,645256561;;;;
15424;0,644718764;;;;
15425;0,654335378;;;;
15426;0,658134022;;;;
15427;0,661859757;;;;
15428;0,661781293;;;;
15429;0,671104871;;;;
15430;0,672366478;;;;
15431;0,681018633;;;;
15432;0,689474382;;;;
15433;0,697910856;;;;
15434;0,705517821;;;;
15435;0,705098005;;;;
15436;0,70888335;;;;
15437;0,707962501;;;;
15438;0,711614604;;;;
15439;0,712817802;;;;
15440;0,711856358;;;;
15441;0,711470197;;;;
15442;0,710791357;;;;
15443;0,708692051;;;;
15444;0,708013211;;;;
15445;0,708171613;;;;
15446;0,708850203;;;;
15447;0,700777632;;;;
15448;0,700799452;;;;
15449;0,709940289;;;;
15450;0,702208285;;;;
15451;0,703377052;;;;
15452;0,704545819;;;;
15453;0,705714586;;;;
15454;0,705058315;;;;
15455;0,703570459;;;;
15456;0,704795667;;;;
15457;0,705012064;;;;
15458;0,705409381;;;;
15459;0,705528335;;;;
15460;0,712890122;;;;
15461;0,706301406;;;;
15462;0,697110634;;;;
15463;0,69754007;;;;
15464;0,703412611;;;;
15465;0,70376524;;;;
15466;0,70812779;;;;
15467;0,712935628;;;;
15468;0,71714812;;;;
15469;0,726826489;;;;
15470;0,735888956;;;;
15471;0,742393118;;;;
15472;0,747649757;;;;
15473;0,752837884;;;;
15474;0,75828407;;;;
15475;0,761104681;;;;
15476;0,766484701;;;;
15477;0,766293027;;;;
15478;0,767065368;;;;
15479;0,767257043;;;;
15480;0,776492381;;;;
15481;0,770367438;;;;
15482;0,77941236;;;;
15483;0,789063503;;;;
15484;0,789982975;;;;
15485;0,787461066;;;;
15486;0,784533581;;;;
15487;0,782375776;;;;
15488;0,779624047;;;;
15489;0,772061658;;;;
15490;0,763981588;;;;
15491;0,762229358;;;;
15492;0,75947763;;;;
15493;0,750398061;;;;
15494;0,748731911;;;;
15495;0,745980182;;;;
15496;0,745756586;;;;
15497;0,746445784;;;;
15498;0,754288698;;;;
15499;0,760696813;;;;
15500;0,759482114;;;;
15501;0,750848532;;;;
15502;0,75108226;;;;
15503;0,746658424;;;;
15504;0,74649739;;;;
15505;0,746805655;;;;
15506;0,747179437;;;;
15507;0,738993193;;;;
15508;0,739557638;;;;
15509;0,748170051;;;;
15510;0,747702808;;;;
15511;0,738425776;;;;
15512;0,744578876;;;;
15513;0,743892751;;;;
15514;0,752620634;;;;
15515;0,753025934;;;;
15516;0,753687414;;;;
15517;0,754348894;;;;
15518;0,762522954;;;;
15519;0,762417658;;;;
15520;0,761438453;;;;
15521;0,761294963;;;;
15522;0,761839084;;;;
15523;0,753280826;;;;
15524;0,745170489;;;;
15525;0,74499855;;;;
15526;0,744502793;;;;
15527;0,744079944;;;;
15528;0,743412612;;;;
15529;0,735328271;;;;
15530;0,726646149;;;;
15531;0,720295179;;;;
15532;0,713944209;;;;
15533;0,707284191;;;;
15534;0,703933839;;;;
15535;0,703541819;;;;
15536;0,700114064;;;;
15537;0,697629369;;;;
15538;0,695019612;;;;
15539;0,694916941;;;;
15540;0,694740638;;;;
15541;0,696199198;;;;
15542;0,694796264;;;;
15543;0,696482591;;;;
15544;0,690233542;;;;
15545;0,683147251;;;;
15546;0,676147078;;;;
15547;0,678356762;;;;
15548;0,67173688;;;;
15549;0,664736707;;;;
15550;0,672636118;;;;
15551;0,663193106;;;;
15552;0,662914408;;;;
15553;0,655914235;;;;
15554;0,650739099;;;;
15555;0,653267872;;;;
15556;0,653057335;;;;
15557;0,644194024;;;;
15558;0,64447155;;;;
15559;0,643081409;;;;
15560;0,635431526;;;;
15561;0,642308338;;;;
15562;0,651035787;;;;
15563;0,651189047;;;;
15564;0,651342307;;;;
15565;0,651136126;;;;
15566;0,642713284;;;;
15567;0,642917074;;;;
15568;0,643548694;;;;
15569;0,643313081;;;;
15570;0,64369337;;;;
15571;0,643831573;;;;
15572;0,64369337;;;;
15573;0,64362368;;;;
15574;0,634725946;;;;
15575;0,637161974;;;;
15576;0,628518666;;;;
15577;0,637798995;;;;
15578;0,63762419;;;;
15579;0,637449385;;;;
15580;0,637354868;;;;
15581;0,646824093;;;;
15582;0,646848832;;;;
15583;0,646548186;;;;
15584;0,646643676;;;;
15585;0,650207429;;;;
15586;0,652999733;;;;
15587;0,655022357;;;;
15588;0,657044981;;;;
15589;0,665323052;;;;
15590;0,674118803;;;;
15591;0,667626733;;;;
15592;0,670094645;;;;
15593;0,66989517;;;;
15594;0,671917794;;;;
15595;0,674761803;;;;
15596;0,672843333;;;;
15597;0,667798023;;;;
15598;0,663665506;;;;
15599;0,660975545;;;;
15600;0,659137482;;;;
15601;0,661306895;;;;
15602;0,655587317;;;;
15603;0,660640889;;;;
15604;0,654665131;;;;
15605;0,650714498;;;;
15606;0,647874915;;;;
15607;0,650649845;;;;
15608;0,644674088;;;;
15609;0,638698331;;;;
15610;0,632722573;;;;
15611;0,637645677;;;;
15612;0,63260369;;;;
15613;0,626627932;;;;
15614;0,620652175;;;;
15615;0,616824416;;;;
15616;0,610848658;;;;
15617;0,604872901;;;;
15618;0,599153324;;;;
15619;0,599192704;;;;
15620;0,598297577;;;;
15621;0,598336958;;;;
15622;0,598910885;;;;
15623;0,59876666;;;;
15624;0,606848566;;;;
15625;0,606299224;;;;
15626;0,606414282;;;;
15627;0,606939888;;;;
15628;0,606941223;;;;
15629;0,605687274;;;;
15630;0,614686358;;;;
15631;0,620653859;;;;
15632;0,627680178;;;;
15633;0,633647679;;;;
15634;0,636904627;;;;
15635;0,637505012;;;;
15636;0,640597567;;;;
15637;0,641642357;;;;
15638;0,636184586;;;;
15639;0,636794442;;;;
15640;0,63717911;;;;
15641;0,641914621;;;;
15642;0,641804017;;;;
15643;0,643013075;;;;
15644;0,640563819;;;;
15645;0,63865879;;;;
15646;0,644697415;;;;
15647;0,651380016;;;;
15648;0,648960013;;;;
15649;0,646540009;;;;
15650;0,63836905;;;;
15651;0,639721629;;;;
15652;0,639381714;;;;
15653;0,63696171;;;;
15654;0,642848234;;;;
15655;0,64042823;;;;
15656;0,632509755;;;;
15657;0,633032499;;;;
15658;0,625453852;;;;
15659;0,625656773;;;;
15660;0,633306657;;;;
15661;0,624604253;;;;
15662;0,624365146;;;;
15663;0,624909005;;;;
15664;0,618182511;;;;
15665;0,618764789;;;;
15666;0,627632919;;;;
15667;0,626983841;;;;
15668;0,626227955;;;;
15669;0,625847666;;;;
15670;0,623599828;;;;
15671;0,614593495;;;;
15672;0,613313371;;;;
15673;0,613002772;;;;
15674;0,62081687;;;;
15675;0,619922781;;;;
15676;0,62754862;;;;
15677;0,621301891;;;;
15678;0,621027895;;;;
15679;0,620753898;;;;
15680;0,620427736;;;;
15681;0,615345902;;;;
15682;0,610064524;;;;
15683;0,60498269;;;;
15684;0,599875571;;;;
15685;0,594741571;;;;
15686;0,594572086;;;;
15687;0,590209535;;;;
15688;0,585846985;;;;
15689;0,581039147;;;;
15690;0,576231309;;;;
15691;0,580383453;;;;
15692;0,575575615;;;;
15693;0,584218213;;;;
15694;0,577164554;;;;
15695;0,570594893;;;;
15696;0,564680661;;;;
15697;0,56899593;;;;
15698;0,567372965;;;;
15699;0,571688234;;;;
15700;0,576251352;;;;
15701;0,582690433;;;;
15702;0,588541556;;;;
15703;0,588578719;;;;
15704;0,593918053;;;;
15705;0,598000231;;;;
15706;0,600446497;;;;
15707;0,597698541;;;;
15708;0,604191078;;;;
15709;0,602311799;;;;
15710;0,608697527;;;;
15711;0,612660033;;;;
15712;0,60990415;;;;
15713;0,616258154;;;;
15714;0,613308242;;;;
15715;0,610924351;;;;
15716;0,609748989;;;;
15717;0,608573591;;;;
15718;0,607199268;;;;
15719;0,608179763;;;;
15720;0,606724389;;;;
15721;0,598384065;;;;
15722;0,589840548;;;;
15723;0,5991794;;;;
15724;0,599629838;;;;
15725;0,59206061;;;;
15726;0,583916952;;;;
15727;0,575362841;;;;
15728;0,566812863;;;;
15729;0,575091681;;;;
15730;0,574039533;;;;
15731;0,574918984;;;;
15732;0,574952414;;;;
15733;0,566892504;;;;
15734;0,565840356;;;;
15735;0,557162386;;;;
15736;0,548315697;;;;
15737;0,542498425;;;;
15738;0,550754441;;;;
15739;0,551029667;;;;
15740;0,542427669;;;;
15741;0,535379408;;;;
15742;0,535468118;;;;
15743;0,534520681;;;;
15744;0,543509405;;;;
15745;0,546930571;;;;
15746;0,542408084;;;;
15747;0,537241619;;;;
15748;0,545358574;;;;
15749;0,554100621;;;;
15750;0,561495062;;;;
15751;0,56077333;;;;
15752;0,561298079;;;;
15753;0,562186529;;;;
15754;0,554768452;;;;
15755;0,563510499;;;;
15756;0,57090494;;;;
15757;0,569982136;;;;
15758;0,577376578;;;;
15759;0,569095124;;;;
15760;0,570017953;;;;
15761;0,570995873;;;;
15762;0,571070474;;;;
15763;0,570965259;;;;
15764;0,577793927;;;;
15765;0,568607815;;;;
15766;0,56042097;;;;
15767;0,561118742;;;;
15768;0,553072085;;;;
15769;0,552905562;;;;
15770;0,546206988;;;;
15771;0,554948833;;;;
15772;0,555751836;;;;
15773;0,54667009;;;;
15774;0,545176879;;;;
15775;0,539503542;;;;
15776;0,539216077;;;;
15777;0,544456057;;;;
15778;0,543723304;;;;
15779;0,542990551;;;;
15780;0,542257799;;;;
15781;0,546332884;;;;
15782;0,550332292;;;;
15783;0,554407377;;;;
15784;0,551429774;;;;
15785;0,555429183;;;;
15786;0,550542244;;;;
15787;0,55104575;;;;
15788;0,555762109;;;;
15789;0,56089611;;;;
15790;0,56603011;;;;
15791;0,570952309;;;;
15792;0,576273205;;;;
15793;0,576951996;;;;
15794;0,584777106;;;;
15795;0,591296831;;;;
15796;0,600269251;;;;
15797;0,596620321;;;;
15798;0,603727323;;;;
15799;0,604896089;;;;
15800;0,604753307;;;;
15801;0,604610526;;;;
15802;0,605546882;;;;
15803;0,597413645;;;;
15804;0,589053093;;;;
15805;0,580398596;;;;
15806;0,575921573;;;;
15807;0,576989146;;;;
15808;0,575984339;;;;
15809;0,579237718;;;;
15810;0,578681299;;;;
15811;0,572618096;;;;
15812;0,573351013;;;;
15813;0,566985384;;;;
15814;0,569923671;;;;
15815;0,576442525;;;;
15816;0,583632063;;;;
15817;0,590821638;;;;
15818;0,597817367;;;;
15819;0,59747754;;;;
15820;0,600378422;;;;
15821;0,609320995;;;;
15822;0,618224754;;;;
15823;0,617384542;;;;
15824;0,617168262;;;;
15825;0,624531111;;;;
15826;0,63298256;;;;
15827;0,641433914;;;;
15828;0,649881136;;;;
15829;0,650171856;;;;
15830;0,650548655;;;;
15831;0,650052672;;;;
15832;0,642125536;;;;
15833;0,650495281;;;;
15834;0,650063279;;;;
15835;0,658915627;;;;
15836;0,660303702;;;;
15837;0,664929554;;;;
15838;0,662109741;;;;
15839;0,658696005;;;;
15840;0,664384681;;;;
15841;0,670241522;;;;
15842;0,668961392;;;;
15843;0,666770319;;;;
15844;0,661523357;;;;
15845;0,666417555;;;;
15846;0,671955717;;;;
15847;0,67749388;;;;
15848;0,67891974;;;;
15849;0,679720509;;;;
15850;0,680521278;;;;
15851;0,681043658;;;;
15852;0,671805028;;;;
15853;0,679981393;;;;
15854;0,688567246;;;;
15855;0,688572785;;;;
15856;0,688154128;;;;
15857;0,690236912;;;;
15858;0,682801973;;;;
15859;0,691123925;;;;
15860;0,689875758;;;;
15861;0,692523699;;;;
15862;0,693168382;;;;
15863;0,693011861;;;;
15864;0,693550988;;;;
15865;0,693255372;;;;
15866;0,701463628;;;;
15867;0,701325505;;;;
15868;0,710441375;;;;
15869;0,710722259;;;;
15870;0,719592112;;;;
15871;0,718596677;;;;
15872;0,717975713;;;;
15873;0,727593941;;;;
15874;0,72973623;;;;
15875;0,726962649;;;;
15876;0,728144203;;;;
15877;0,729257245;;;;
15878;0,730438799;;;;
15879;0,731620353;;;;
15880;0,732801907;;;;
15881;0,724401669;;;;
15882;0,725723608;;;;
15883;0,717259969;;;;
15884;0,716284088;;;;
15885;0,717403116;;;;
15886;0,713884861;;;;
15887;0,709338797;;;;
15888;0,700410308;;;;
15889;0,691064179;;;;
15890;0,691200452;;;;
15891;0,691548526;;;;
15892;0,682015501;;;;
15893;0,682151773;;;;
15894;0,682288046;;;;
15895;0,673030731;;;;
15896;0,673209236;;;;
15897;0,677976783;;;;
15898;0,676872941;;;;
15899;0,6757691;;;;
15900;0,667874886;;;;
15901;0,666982846;;;;
15902;0,658597452;;;;
15903;0,659701293;;;;
15904;0,668126771;;;;
15905;0,6773959;;;;
15906;0,673988534;;;;
15907;0,682134671;;;;
15908;0,673682043;;;;
15909;0,67768812;;;;
15910;0,677238988;;;;
15911;0,682630791;;;;
15912;0,69109282;;;;
15913;0,688143022;;;;
15914;0,693488775;;;;
15915;0,692796121;;;;
15916;0,693141976;;;;
15917;0,692986197;;;;
15918;0,68468979;;;;
15919;0,684576818;;;;
15920;0,677034859;;;;
15921;0,676393229;;;;
15922;0,674934789;;;;
15923;0,674585573;;;;
15924;0,675005799;;;;
15925;0,675042033;;;;
15926;0,675260814;;;;
15927;0,675479595;;;;
15928;0,675736794;;;;
15929;0,675601224;;;;
15930;0,675563825;;;;
15931;0,675428255;;;;
15932;0,682865394;;;;
15933;0,675565675;;;;
15934;0,677278243;;;;
15935;0,676999323;;;;
15936;0,684281585;;;;
15937;0,687243742;;;;
15938;0,688022497;;;;
15939;0,68469961;;;;
15940;0,681376724;;;;
15941;0,678053838;;;;
15942;0,674730952;;;;
15943;0,671408065;;;;
15944;0,673213295;;;;
15945;0,667270604;;;;
15946;0,666052624;;;;
15947;0,659465967;;;;
15948;0,655440892;;;;
15949;0,652640926;;;;
15950;0,650711223;;;;
15951;0,652468478;;;;
15952;0,655268443;;;;
15953;0,650787882;;;;
15954;0,649564989;;;;
15955;0,649580602;;;;
15956;0,64960077;;;;
15957;0,64716826;;;;
15958;0,65521231;;;;
15959;0,64689588;;;;
15960;0,646916048;;;;
15961;0,651612347;;;;
15962;0,650495746;;;;
15963;0,641495149;;;;
15964;0,6318778;;;;
15965;0,641240575;;;;
15966;0,641476306;;;;
15967;0,640519341;;;;
15968;0,6395646;;;;
15969;0,63945883;;;;
15970;0,6372166;;;;
15971;0,636089224;;;;
15972;0,63699898;;;;
15973;0,636471089;;;;
15974;0,627486299;;;;
15975;0,636580515;;;;
15976;0,635965191;;;;
15977;0,626435973;;;;
15978;0,620390675;;;;
15979;0,610917079;;;;
15980;0,609697653;;;;
15981;0,618060019;;;;
15982;0,611916314;;;;
15983;0,62034208;;;;
15984;0,62022676;;;;
15985;0,619470873;;;;
15986;0,619316167;;;;
15987;0,627721276;;;;
15988;0,636295955;;;;
15989;0,645600269;;;;
15990;0,644816813;;;;
15991;0,64390909;;;;
15992;0,647168484;;;;
15993;0,646706049;;;;
15994;0,646494724;;;;
15995;0,654865344;;;;
15996;0,654011947;;;;
15997;0,653529754;;;;
15998;0,654139671;;;;
15999;0,65445499;;;;
16000;0,662028661;;;;
16001;0,655542447;;;;
16002;0,65493253;;;;
16003;0,654617211;;;;
16004;0,655227129;;;;
