case_id;earliness_avg;true_avg_100;true_avg_1000;adaption_rate_avg;adapt_per_ep;costs_avg;cost_per_ep;rewards_avg;reward_per_ep;true_per_ep;position_adaptation_per_ep;case_length_per_ep;step_1_probability;step_2_probability;step_3_probability;step_4_probability;step_5_probability;step_6_probability;step_7_probability;step_8_probability;step_9_probability;step_10_probability;step_11_probability;step_12_probability;step_13_probability;step_14_probability;step_15_probability;step_16_probability;step_17_probability;step_18_probability;step_19_probability;step_20_probability;step_21_probability;step_22_probability;step_23_probability
1034;0,594297937;0,564356436;0,456543457;0,534653465;1;0;0;0,586924531;0,2;True;7;15;0,121124186;0,118922688;0,117878325;0,096587822;0,087286614;0,084500112;0,087337621;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1035;0,594297937;0,554455446;0,455544456;0,534653465;0;0;0;0,562172056;-1;False;-1;9;0,10006851;0,08969821;0,079238251;0,08763355;0,087705284;0,087284781;0,078307517;0,066425838;0,065241076;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1036;0,594427437;0,544554455;0,455544456;0,534653465;1;0;0;0,563526807;0,164102564;False;7;13;0,122546963;0,113013521;0,102663405;0,091524184;0,070823118;0,070021152;0,06720981;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1037;0,598592927;0,534653465;0,455544456;0,544554455;1;0;0;0,552092134;0,345098039;False;3;17;0,079545051;0,077525228;0,075876683;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1038;0,598784735;0,544554455;0,455544456;0,534653465;0;0;0;0,566011761;1,5;True;-1;23;0,100637153;0,093865663;0,095123246;0,087495305;0,084672898;0,085701041;0,081791118;0,080146402;0,078003459;0,075475827;0,069581896;0,067569911;0,066072814;0,065058254;0,065097824;0,063356914;0,065352999;0,062985353;0,060402151;0,065487489;0,061974421;0,072724506;0,073057406
1039;0,596510531;0,554455446;0,456543457;0,534653465;1;0;0;0,566723937;0,038596491;True;15;19;0,084572613;0,084158622;0,081301846;0,079776064;0,079822771;0,076958567;0,076009907;0,071805708;0,069182336;0,066854313;0,064508423;0,062248647;0,062515214;0,085392497;0,093556114;-1;-1;-1;-1;-1;-1;-1;-1
1040;0,584368352;0,544554455;0,456543457;0,534653465;1;0;0;0,565458206;0,01025641;False;11;13;0,123769738;0,117259823;0,112110138;0,110239811;0,084476806;0,076125465;0,071989141;0,064986832;0,0600469;0,056998335;0,054814205;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1041;0,577004263;0,554455446;0,457542458;0,534653465;1;0;0;0,565469786;0,012280702;True;16;19;0,125754923;0,10309951;0,114414081;0,105253235;0,093482323;0,087834246;0,087513179;0,077891022;0,077628717;0,076421216;0,073244341;0,07443551;0,069207311;0,087034933;0,071838833;0,069296889;-1;-1;-1;-1;-1;-1;-1
1042;0,577004263;0,554455446;0,456543457;0,534653465;0;0;0;0,565469786;-1;False;-1;9;0,090491913;0,084600814;0,08153908;0,068574451;0,061375268;0,058807071;0,056254875;0,053633124;0,050706375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1043;0,569234255;0,554455446;0,457542458;0,534653465;1;0;0;0,565372854;0,087179487;True;9;13;0,097144522;0,116303191;0,109021954;0,108219087;0,098904401;0,097553216;0,093685411;0,07389231;0,062462527;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1044;0,571783363;0,554455446;0,456543457;0,534653465;1;0;0;0,568034496;0,317948718;False;3;13;0,098164245;0,094350979;0,092154659;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1045;0,571304657;0,544554455;0,456543457;0,544554455;1;0;0;0,554563149;0,139393939;False;5;11;0,11570096;0,091300406;0,085848756;0,078466684;0,06928926;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1046;0,57130687;0,544554455;0,456543457;0,554455446;1;0;0;0,565312796;0,085714286;False;9;21;0,095206261;0,112064786;0,119038559;0,092029393;0,107624188;0,098057002;0,097747184;0,090612419;0,084621221;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1047;0,577800377;0,554455446;0,456543457;0,554455446;1;0;0;0,567112976;-0,039393939;True;6;11;0,07881213;0,076692171;0,071417809;0,066879712;0,06276615;0,0600008;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1048;0,584284026;0,544554455;0,456543457;0,564356436;1;0;0;0,554311169;0,207017544;False;1;19;0,086961046;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1049;0,579949661;0,544554455;0,456543457;0,564356436;1;0;0;0,55242804;-0,156862745;False;11;17;0,087780133;0,100787796;0,094307095;0,080879733;0,076652996;0,073367044;0,073464096;0,071487173;0,066936709;0,065087169;0,060993031;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1050;0,579949661;0,544554455;0,457542458;0,564356436;0;0;0;0,55242804;1,5;True;-1;17;0,079750955;0,077180095;0,075245284;0,080278732;0,075312801;0,073445179;0,070527144;0,069091953;0,063363738;0,060864042;0,056925818;0,056930084;0,052230727;0,050527371;0,049154941;0,049205415;0,047780693;-1;-1;-1;-1;-1;-1
1051;0,577550803;0,554455446;0,458541459;0,554455446;0;0;0;0,566383721;1,5;True;-1;15;0,073587425;0,069818079;0,066610798;0,06615264;0,063105553;0,060838975;0,058236942;0,054340921;0,052268635;0,049270649;0,048480585;0,046428826;0,044666238;0,043567374;0,042298362;-1;-1;-1;-1;-1;-1;-1;-1
1052;0,562244681;0,554455446;0,458541459;0,554455446;1;0;0;0,56214044;-0,266666667;False;17;17;0,111875519;0,1025123;0,105769649;0,099216901;0,095221505;0,088121392;0,09013135;0,085277095;0,080277964;0,07354226;0,060869031;0,05589845;0,050286278;0,04847176;0,047266051;0,047720525;0,046730418;-1;-1;-1;-1;-1;-1
1053;0,564562976;0,544554455;0,457542458;0,554455446;1;0;0;0,563443201;0,166666667;False;2;15;0,110022768;0,091362536;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1054;0,564562976;0,534653465;0,457542458;0,554455446;0;0;0;0,538690726;-1;False;-1;13;0,091281667;0,082190797;0,079999089;0,073506854;0,067896567;0,064982884;0,061730418;0,05733411;0,05462968;0,052014876;0,04938291;0,048874114;0,046716865;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1055;0,562182024;0,534653465;0,457542458;0,554455446;1;0;0;0,53803066;0,066666667;False;3;9;0,069793284;0,065036289;0,060549408;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1056;0,558167135;0,524752475;0,457542458;0,564356436;1;0;0;0,522189076;-0,1;False;6;9;0,077941291;0,071862444;0,066716939;0,059585828;0,056920521;0,054387968;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1057;0,558167135;0,524752475;0,458541459;0,564356436;0;0;0;0,522189076;1,5;True;-1;13;0,114470303;0,109090939;0,105728544;0,099319831;0,093875438;0,090678267;0,084325008;0,08256162;0,076813616;0,0655099;0,050652388;0,048353553;0,045652971;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1058;0,548543563;0,514851485;0,458541459;0,574257426;1;0;0;0,504697327;-0,266666667;False;7;7;0,098104708;0,086303286;0,075695768;0,058452427;0,050201949;0,046511788;0,043147244;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1059;0,548543563;0,504950495;0,457542458;0,574257426;0;0;0;0,479944852;-1;False;-1;9;0,088357076;0,07828895;0,072867319;0,085102744;0,077401966;0,073104218;0,069385804;0,067424379;0,062823698;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1060;0,548543563;0,504950495;0,457542458;0,574257426;0;0;0;0,479944852;-1;False;-1;15;0,1032217;0,109815456;0,09717495;0,097061343;0,085546575;0,088267982;0,080516674;0,066145457;0,06299039;0,069809943;0,06153857;0,06300097;0,057585672;0,068640731;0,06633573;-1;-1;-1;-1;-1;-1;-1;-1
1061;0,55320434;0,504950495;0,458541459;0,584158416;1;0;0;0,467190047;0,211764706;True;3;17;0,090632424;0,11476928;0,105997011;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1062;0,553243527;0,504950495;0,457542458;0,594059406;1;0;0;0,477201048;0,011111111;False;4;9;0,092064142;0,091176078;0,0818808;0,072799452;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1063;0,556784302;0,514851485;0,458541459;0,603960396;1;0;0;0,487609781;0,051282051;True;3;13;0,108168572;0,113057986;0,103635639;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1064;0,559324647;0,504950495;0,457542458;0,613861386;1;0;0;0,472333968;-0,042857143;False;2;7;0,07670977;0,067911156;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1065;0,565098493;0,495049505;0,456543457;0,623762376;1;0;0;0,458091774;0,061538462;False;1;13;0,111507058;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1066;0,565098493;0,495049505;0,457542458;0,623762376;0;0;0;0,458091774;1,5;True;-1;9;0,085800275;0,077980362;0,069631644;0,061812852;0,055057388;0,051633168;0,048560578;0,046776999;0,043871414;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1067;0,55986563;0,495049505;0,457542458;0,623762376;1;0;0;0,451509248;-0,257142857;False;5;7;0,099222288;0,090997107;0,081264175;0,074072219;0,070540003;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1068;0,562133204;0,495049505;0,458541459;0,623762376;1;0;0;0,447595999;0,004761905;True;4;21;0,108954675;0,108100563;0,103322275;0,10281755;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1069;0,562133204;0,495049505;0,458541459;0,623762376;0;0;0;0,447595999;1,5;True;-1;11;0,080408402;0,07554052;0,070139632;0,065498844;0,061725996;0,056790918;0,051678456;0,049033608;0,046143353;0,045534894;0,043148223;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1070;0,55512434;0,495049505;0,458541459;0,623762376;1;0;0;0,440459571;-0,257142857;False;5;7;0,099227235;0,091172971;0,080763929;0,077279046;0,062484171;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1071;0,55512434;0,495049505;0,45954046;0,623762376;0;0;0;0,440459571;1,5;True;-1;9;0,089768812;0,081189692;0,073903129;0,058944684;0,059687879;0,053820938;0,049693197;0,049198326;0,047800243;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1072;0,561033856;0,495049505;0,460539461;0,633663366;1;0;0;0,426928218;0,133333333;True;1;15;0,075441368;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1073;0,55512434;0,504950495;0,460539461;0,623762376;0;0;0;0,435839109;1,5;True;-1;11;0,098688543;0,08754342;0,088743985;0,080005966;0,065041289;0,069543503;0,056438416;0,054321244;0,046363518;0,043948315;0,043140151;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1074;0,550099464;0,514851485;0,460539461;0,613861386;0;0;0;0,445080033;1,5;True;-1;9;0,06689626;0,062007744;0,057282422;0,052188478;0,062373549;0,054190055;0,050506882;0,048061971;0,045526274;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1075;0,552663566;0,504950495;0,460539461;0,613861386;1;0;0;0,441906639;0,079487179;False;4;13;0,075736828;0,071200155;0,067185298;0,06272871;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1076;0,542399637;0,504950495;0,461538462;0,613861386;1;0;0;0,435125961;-0,266666667;True;15;15;0,107807741;0,10481631;0,100525692;0,102273442;0,094484061;0,093028799;0,080350071;0,077440649;0,073755533;0,09062288;0,082216553;0,078651503;0,075728051;0,076391734;0,072918005;-1;-1;-1;-1;-1;-1;-1;-1
1077;0,529423648;0,514851485;0,462537463;0,613861386;1;0;0;0,427842902;-0,195238095;True;18;21;0,079543881;0,078175232;0,078064367;0,074700437;0,070589721;0,069125719;0,066834927;0,065566346;0,06374225;0,061316408;0,058383763;0,056589413;0,055364069;0,053880289;0,062075078;0,104118749;0,095873334;0,090532593;-1;-1;-1;-1;-1
1078;0,529423648;0,514851485;0,462537463;0,613861386;0;0;0;0,427842902;1,5;True;-1;17;0,110453866;0,104163662;0,103793949;0,102370761;0,089149617;0,081472427;0,077897079;0,077848986;0,074803665;0,077079371;0,070830069;0,066462085;0,056340896;0,061545685;0,050454546;0,050813142;0,047636416;-1;-1;-1;-1;-1;-1
1079;0,529569612;0,514851485;0,462537463;0,613861386;1;0;0;0,425247439;0,035294118;False;9;17;0,098271921;0,110932536;0,107550882;0,101574816;0,08740139;0,092801087;0,079041012;0,076495759;0,073112823;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1080;0,529569612;0,514851485;0,462537463;0,613861386;0;0;0;0,425247439;1,5;True;-1;9;0,077183843;0,071433745;0,066457614;0,059097487;0,064938076;0,057866771;0,053873505;0,05118924;0,04852324;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1081;0,542626448;0,514851485;0,462537463;0,613861386;1;0;0;0,426614718;0,204761905;False;4;21;0,086917169;0,087916508;0,086530626;0,078414395;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1082;0,554960414;0,514851485;0,461538462;0,613861386;1;0;0;0,427100061;0,115686275;False;4;17;0,120001674;0,097472422;0,099429518;0,087685414;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1083;0,551581605;0,514851485;0,461538462;0,613861386;1;0;0;0,422762671;0,037681159;False;9;23;0,090023808;0,090134241;0,089291953;0,083407119;0,079124257;0,075570062;0,071620949;0,069796413;0,068476968;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1084;0,545889005;0,524752475;0,462537463;0,613861386;1;0;0;0,417715107;-0,090196078;True;11;17;0,073463924;0,070759803;0,067372225;0,065221719;0,062141694;0,059724241;0,057432812;0,055493239;0,053470068;0,050809871;0,046463203;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1085;0,545889005;0,514851485;0,462537463;0,613861386;0;0;0;0,392962632;-1;False;-1;15;0,105948195;0,114351422;0,099402025;0,08834064;0,084047772;0,078064956;0,073504053;0,0719494;0,069132194;0,066857681;0,067217387;0,103555873;0,090830229;0,089813836;0,083815262;-1;-1;-1;-1;-1;-1;-1;-1
1086;0,545889005;0,514851485;0,462537463;0,613861386;0;0;0;0,392962632;1,5;True;-1;11;0,071104921;0,066030309;0,061834928;0,058857035;0,055122569;0,051235851;0,048087809;0,046791993;0,043886967;0,042848609;0,04121995;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1087;0,546671019;0,524752475;0,463536464;0,613861386;1;0;0;0,390562392;0,233333333;True;2;15;0,085210904;0,075847238;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1088;0,546671019;0,514851485;0,462537463;0,613861386;0;0;0;0,365809917;-1;False;-1;7;0,10219191;0,092232205;0,081876494;0,078812018;0,05498834;0,050767422;0,047718242;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1089;0,546671019;0,514851485;0,463536464;0,613861386;0;0;0;0,365809917;1,5;True;-1;9;0,077895775;0,072832786;0,068864033;0,059985738;0,05619774;0,052085064;0,048674196;0,046480827;0,043920733;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1090;0,546671019;0,524752475;0,464535465;0,613861386;0;0;0;0,390562392;1,5;True;-1;7;0,077843495;0,068425536;0,063880458;0,052963879;0,0497845;0,045814674;0,042192917;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1091;0,549500674;0,534653465;0,464535465;0,613861386;1;0;0;0,389120669;-0,033333333;True;6;9;0,071693651;0,066003263;0,061037131;0,057102997;0,053102545;0,068856016;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1092;0,548791705;0,524752475;0,464535465;0,613861386;1;0;0;0,386922867;0,085714286;False;9;21;0,07849063;0,076491006;0,072608583;0,069695607;0,067514941;0,06535463;0,062638134;0,060098071;0,059130855;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1093;0,548791705;0,524752475;0,465534466;0,613861386;0;0;0;0,386922867;1,5;True;-1;21;0,081211045;0,077259839;0,074408151;0,072219595;0,069262438;0,066724524;0,064565539;0,062285446;0,060113437;0,058393616;0,05704315;0,055104986;0,052737553;0,05129252;0,049257416;0,048371211;0,047276039;0,045464132;0,048914805;0,047239561;0,045737173;-1;-1
1094;0,548791705;0,524752475;0,465534466;0,613861386;0;0;0;0,386922867;-1;False;-1;7;0,069040358;0,0620379;0,056193389;0,050523393;0,058816485;0,050418545;0,046100851;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1095;0,548791705;0,534653465;0,466533467;0,613861386;0;0;0;0,411675342;1,5;True;-1;9;0,116428755;0,102994598;0,093365572;0,08761847;0,081353985;0,079991527;0,055844985;0,05653692;0,051313743;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1096;0,544673536;0,534653465;0,466533467;0,603960396;0;0;0;0,423226497;1,5;True;-1;9;0,082272947;0,075267479;0,07030566;0,063745581;0,057026021;0,052720442;0,049789239;0,049673233;0,04685308;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1097;0,546888684;0,524752475;0,466533467;0,594059406;0;0;0;0,4126072;-1;False;-1;9;0,086765505;0,079901911;0,073250748;0,070490099;0,065375961;0,074585184;0,070453756;0,06644772;0,062414363;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1098;0,545836052;0,524752475;0,466533467;0,594059406;1;0;0;0,413944702;0,133333333;False;12;15;0,096476838;0,09250392;0,090612933;0,087848693;0,075849906;0,072943777;0,069449566;0,063175224;0,058299933;0,056103248;0,053815436;0,053993177;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1099;0,540183031;0,534653465;0,467532468;0,594059406;1;0;0;0,413915752;0,311111111;True;4;9;0,130478859;0,111112937;0,101266481;0,077375926;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1100;0,532346773;0,534653465;0,468531469;0,594059406;1;0;0;0,413568349;0,131578947;True;14;19;0,095602602;0,097620346;0,105805412;0,090510868;0,096493758;0,089062989;0,084603362;0,080079868;0,077240765;0,075798482;0,071844339;0,071920656;0,068114117;0,078732297;-1;-1;-1;-1;-1;-1;-1;-1;-1
1101;0,535387546;0,534653465;0,46953047;0,584158416;0;0;0;0,428652798;1,5;True;-1;9;0,091648199;0,087505586;0,080434464;0,06875629;0,063787781;0,060642105;0,056865767;0,054409198;0,05121978;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1102;0,538024081;0,534653465;0,46953047;0,584158416;1;0;0;0,432063139;0,466666667;False;1;15;0,093357176;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1103;0,541927522;0,534653465;0,46953047;0,584158416;1;0;0;0,436503583;0,433333333;False;2;15;0,100635514;0,112694196;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1104;0,54653176;0,534653465;0,46953047;0,594059406;1;0;0;0,425042437;0,342424242;True;2;11;0,105147459;0,102345087;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1105;0,54145342;0,534653465;0,468531469;0,584158416;0;0;0;0,413592831;-1;False;-1;13;0,098888233;0,098212436;0,093016766;0,100325808;0,09046825;0,08253251;0,089121535;0,07704597;0,065802008;0,0590069;0,057263616;0,069628768;0,063821897;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1106;0,532429196;0,534653465;0,46953047;0,594059406;1;0;0;0,398081279;-0,066666667;True;13;13;0,099403135;0,097354613;0,105371259;0,102354772;0,085813023;0,09198866;0,078731619;0,078904502;0,072492428;0,067048736;0,067787059;0,06143688;0,060631968;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1107;0,529466233;0,534653465;0,470529471;0,594059406;1;0;0;0,398521323;0,211111111;True;4;9;0,077461958;0,070897855;0,065676421;0,059153456;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1108;0,524564273;0,534653465;0,46953047;0,594059406;1;0;0;0,398385427;0,198039216;False;8;17;0,084746614;0,081178233;0,083371013;0,078318976;0,076162323;0,074963287;0,069494806;0,066061541;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1109;0,524564273;0,534653465;0,470529471;0,594059406;0;0;0;0,398385427;1,5;True;-1;9;0,080576293;0,073948257;0,068358667;0,061679531;0,058297183;0,053736549;0,050112326;0,048215244;0,04520452;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1110;0,533455192;0,544554455;0,471528472;0,584158416;0;0;0;0,415217111;1,5;True;-1;11;0,085660152;0,076572999;0,072589859;0,066411786;0,062591866;0,05896778;0,05408923;0,0510762;0,047372699;0,044851847;0,042660672;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1111;0,535627166;0,534653465;0,471528472;0,584158416;1;0;0;0,417831697;0,301754386;False;5;19;0,100277834;0,099160165;0,088184945;0,092787996;0,08252123;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1112;0,531602008;0,524752475;0,470529471;0,594059406;1;0;0;0,403776174;0,080392157;False;12;17;0,0856058;0,086113192;0,083722331;0,080076113;0,076065406;0,072332509;0,069727287;0,066905811;0,064575613;0,061252579;0,058464788;0,055111144;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1113;0,533432073;0,534653465;0,471528472;0,594059406;1;0;0;0,40563989;0,4;True;1;15;0,08017952;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1114;0,536309966;0,544554455;0,472527473;0,584158416;0;0;0;0,420671393;1,5;True;-1;13;0,076730028;0,071485318;0,067564338;0,063846849;0,06010624;0,057395197;0,054319996;0,052039891;0,057687163;0,054357685;0,052212518;0,05265322;0,05304144;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1115;0,529935569;0,544554455;0,473526474;0,594059406;1;0;0;0,406581522;0,076923077;True;11;13;0,099705391;0,113811277;0,104985937;0,098384716;0,089199059;0,080423586;0,070396125;0,124993481;0,116695046;0,11118561;0,105732895;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1116;0,529935569;0,544554455;0,473526474;0,594059406;0;0;0;0,406581522;1,5;True;-1;9;0,090560414;0,085827358;0,079947338;0,071946755;0,064910181;0,060356297;0,055919398;0,053391185;0,050190117;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1117;0,533170605;0,544554455;0,474525475;0,603960396;1;0;0;0,394670331;0,296969697;True;3;11;0,083746351;0,077287577;0,072961167;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1118;0,523679664;0,544554455;0,475524476;0,603960396;1;0;0;0,392464321;0,11754386;True;12;19;0,083652318;0,083194822;0,076968998;0,074557111;0,071795695;0,069345921;0,066810995;0,063960955;0,061860919;0,058528543;0,057001047;0,055324208;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1119;0,523679664;0,544554455;0,476523477;0,603960396;0;0;0;0,392464321;1,5;True;-1;9;0,086107247;0,079213172;0,073937878;0,061681081;0,055143062;0,051783442;0,047906723;0,045623884;0,043322936;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1120;0,523679664;0,544554455;0,476523477;0,603960396;0;0;0;0,392464321;1,5;True;-1;17;0,098784603;0,100492753;0,105641626;0,100151591;0,086584844;0,072865091;0,071910575;0,070305869;0,061324727;0,056808893;0,054552332;0,054158546;0,05245826;0,04889036;0,046239637;0,045069885;0,044326931;-1;-1;-1;-1;-1;-1
1121;0,522987369;0,554455446;0,477522478;0,594059406;0;0;0;0,406497898;1,5;True;-1;13;0,078938819;0,076450586;0,072099462;0,067787476;0,063894235;0,061017126;0,057306826;0,05290335;0,049450055;0,04676605;0,04470972;0,044813212;0,043036152;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1122;0,518890445;0,564356436;0,478521479;0,584158416;0;0;0;0,419543909;1,5;True;-1;9;0,081113674;0,074334398;0,06747622;0,061788745;0,057913233;0,053347301;0,049800631;0,04714166;0,044256318;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1123;0,532715636;0,564356436;0,47952048;0,584158416;1;0;0;0,425562158;0,466666667;True;1;15;0,083262593;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1124;0,532715636;0,564356436;0,47952048;0,584158416;0;0;0;0,425562158;1,5;True;-1;11;0,084042758;0,078119673;0,0730462;0,070267119;0,066184297;0,06112653;0,060544126;0,056713108;0,053696286;0,052022804;0,049429346;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1125;0,523894147;0,574257426;0,480519481;0,584158416;1;0;0;0,424965782;-0,011111111;True;8;9;0,082658276;0,076457001;0,072295398;0,311208725;0,347347707;0,353980064;0,342781574;0,341520607;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1126;0,525089814;0,574257426;0,480519481;0,574257426;0;0;0;0,440867372;1,5;True;-1;11;0,082076058;0,076603495;0,071004853;0,067035645;0,062825248;0,059306495;0,054466616;0,05115179;0,048439287;0,049606849;0,047489442;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
1127;0,523338016;0,574257426;0,480519481;0,574257426;1;0;0;0,442344579;0,043137255;False;11;17;0,085250974;0,078254156;0,073370606;0,071122386;0,068024248;0,065391883;0,062456597;0,058991067;0,056292884;0,054068666;0,050817005;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
